study_name	variable_name	variable_label	folder	description	visit	domain	type
MESA	site5c	Site at Exam 5	Administrative				choices
MESA	sleepqsid	Sleep questionnaire staff ID	Administrative				string
MESA	slewake5	Study Scored Sleep / Wake Only (All Sleep Scored As N2 And No Arousals Scored Due To Poor Quality EEG) from type II polysomnography	Sleep and Circadian Studies/Polysomnography/Sigal Quality				choices
MESA	smkstat5	Current smoking status	Lifestyle and Behavioral Health				choices
MROS	bparm	Blood pressure: Arm used	Anthropometry				choices
MROS	bpbp	Sitting blood pressure measurement 1	Anthropometry				choices
MROS	bpbp2	Sitting blood pressure measurement 2	Anthropometry				choices
MROS	bpcuff	Cuff size	Anthropometry				choices
MROS	bptrcf	Cuff size for BpTru	Anthropometry				choices
MROS	gender	Gender	Demographics				choices
MROS	gierace	Race/Ethnic Category	Demographics				choices
MROS	girace	Race Category	Demographics				choices
MROS	hwcircum	Were circumferences measured	Anthropometry				choices
MROS	hwgt4	Do measurement 1 and measurement 2 differ by 4 or more millimeters?	Anthropometry				choices
MROS	hwheight	Was height measured	Anthropometry				choices
MROS	hwkyph	Is the participant standing sideways due to kyphosis?	Anthropometry				choices
MROS	hwpulse	Was pulse obtained?	Anthropometry				choices
MROS	nsrr_age_gt89	Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years	Harmonized/Demographics			no:no|yes:yes	choices
MROS	nsrr_current_smoker	Currently smoking cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
MROS	nsrr_ethnicity	Subject ethnicity	Harmonized/Demographics				choices
MROS	nsrr_ever_smoker	Ever smoked cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
MROS	nsrr_flag_spsw	Study scored sleep/wake rather than with full sleep staging if there is not sufficient quality on EEG lead. Studies scored as sleep wake have all sleep stages scored using a default of Stage 2 and no arousals are scored.	Harmonized/Polysomnography/Signal Quality				choices
MROS	nsrr_race	Subject race	Harmonized/Demographics				choices
MROS	nsrr_sex	Subject sex	Harmonized/Demographics				choices
MROS	nsrrid	NSRR MrOS Participant Identifier	Administrative				identifier
MROS	pocpap	Did the participant use CPAP or BiPAP the night of the psg study?	Sleep Monitoring/Polysomnography/Evening and Morning Survey				choices
MROS	visit	Visit	Administrative				choices
MSP	diabetes	Self-reported diagnosis: current maternal diabetes mellitus (DM)	Medical History				choices
MSP	fileid	ID linking EDF and variable information	Administrative				identifier
MSP	hyperten	Self-reported diagnosis: current maternal hypertensive disorder (hypertension)	Medical History				choices
MSP	id	Id	Administrative				identifier
MSP	inf_sex	Infant sex	Medical History/Reproductive Health				choices
MSP	mat_race	Self-reported maternal race or ethnicity	Demographics				choices
MSP	nsrr_age_gt89	Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years	Harmonized/Demographics			no:no|yes:yes	choices
MSP	nsrr_current_smoker	Currently smoking cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
MSP	nsrr_race	Subject race	Harmonized/Demographics				choices
MSP	nsrr_sex	Subject sex	Harmonized/Demographics				choices
MSP	visit	Psg	Administrative				choices
NCHSDB	birth_date	Date of birth	Demographics				date
NCHSDB	encounter	Encounter number	Administrative				choices
NCHSDB	ethnicity_descr	Patient ethnicity (text)	Demographics				text
NCHSDB	filename_id	Filename ID to match with sleep study data	Administrative				text
NCHSDB	gender_descr	Patient gender (text)	Demographics				text
NCHSDB	language_descr	Patient language (text)	Demographics				text
NCHSDB	nsrr_age_gt89	Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years	Harmonized/Demographics			no:no|yes:yes	choices
NCHSDB	nsrr_ethnicity	Subject ethnicity	Harmonized/Demographics				choices
NCHSDB	nsrr_race	Subject race	Harmonized/Demographics				choices
NCHSDB	nsrr_sex	Subject sex	Harmonized/Demographics				choices
NCHSDB	pcori_gender_cd	Patient gender	Demographics				choices
NCHSDB	pcori_hispanic_cd	Patient is of Hispanic ethnicity	Demographics				choices
NCHSDB	pcori_race_cd	Patient race	Demographics				choices
NCHSDB	race_descr	Patient race (text)	Demographics				text
NCHSDB	sleep_study_id	NCHSDB Sleep Study ID	Administrative				identifier
NCHSDB	study_pat_id	NCHSDB Subject ID	Administrative				identifier
NFS	nsrr_sex	Subject sex	Harmonized/Demographics				choices
NFS	nsrrid	NSRR subject identifier	Administrative				identifier
NFS	sex	Sex of the participant	Demographics				choices
NFS	subj_id	NFS Subject ID	Administrative				identifier
NFS	visit	Visit number	Administrative				choices
NUMOM2B	alertahi50_f1t3	C1b1. Apnea-hypopnea index (AHI) > 50 (No/Yes)	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alertecgafib_f1t3	b3f. Atrial fibrillation and/or flutter	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alertecghr150_f1t3	b3b. HR for >2 continuous minutes is >150 bpm	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alertecghr40_f1t3	b3a. HR for >2 continuous minutes is <40 bpm	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alertecgsecond_f1t3	b3d. Type 2 second degree AV block	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alertecgthird_f1t3	b3e. Third degree AV block	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alertecgwide_f1t3	b3c. Sustained wide complex rhythm	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alertecgyn_f1t3	b3. Specific heart rate and/or ECG finding (No/Yes)	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alerthyporest_f1t3	b2a. Baseline O2 sat < 88%	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	alerthyposleep_f1t3	b2b. O2 sat during sleep <90% for >10% of sleep time	Sleep Monitoring/Polysomnography/Administrative			0:No|1:Yes	choices
NUMOM2B	alerthypoyn_f1t3	b2. Severe hypoxemia (No/Yes)	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	anlysstartap_f1t3	B4a. AM/PM	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	anlysstopap_f1t3	B5a. AM/PM	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	crace	Race/ethnicity combined categories derived from V1AF05 and V1AF07a-g	Demographics				choices
NUMOM2B	nsrr_age_gt89	Indicates whether the subject's age (in years) used during date obfuscation is greater than 89 years	Harmonized/Demographics			no:no|yes:yes	choices
NUMOM2B	nsrr_ethnicity	Subject ethnicity	Harmonized/Demographics				choices
NUMOM2B	nsrr_race	Subject race	Harmonized/Demographics				choices
NUMOM2B	nsrr_sex	Subject sex	Harmonized/Demographics				choices
NUMOM2B	publicid	Public nuMoM2b ID	Administrative				identifier
NUMOM2B	reviewerid_f1t3	Reviewer ID	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	scorerid_f1t3	PSG Report: Scorer ID	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	scoreridqs_f1t3	Scorer ID	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	stdytype_f1t3	A4a. Type of Sleep Study	Sleep Monitoring/Polysomnography/Administrative				choices
NUMOM2B	stdyvis	A4b. Visit of Sleep Study	Administrative				choices
NUMOM2B	urgalertyn_f1t3	C1. Did review result in urgent alerts?	Sleep Monitoring/Polysomnography/Administrative				choices
PATS	consented_to_share_data	Subject consented to share data publicly	Administrative				choices
PATS	nsrr_begtimbd_f1	Lights-out or In-bed clock time from polysomnography	Harmonized/Polysomnography/Sleep Architecture				time
PATS	nsrr_begtimsp_f1	Sleep onset time from polysomnography	Harmonized/Polysomnography/Sleep Architecture				time
PATS	nsrr_endtimbd_f1	Lights-on or out-bed clock time from polysomnography	Harmonized/Polysomnography/Sleep Architecture				time
PATS	nsrr_ethnicity	Subject ethnicity	Harmonized/Demographic				choices
PATS	nsrr_flag_spsw	Study scored sleep/wake rather than with full sleep staging if there is not sufficient quality on EEG lead. Studies scored as sleep wake have all sleep stages scored using a default of Stage 2 and no arousals are scored.	Harmonized/Polysomnography/Signal Quality				choices
PATS	nsrr_race	Subject race	Harmonized/Demographic				choices
PATS	nsrr_sex	Subject sex	Harmonized/Demographic				choices
PATS	nsrrid	NSRR subject ID	Administrative				identifier
PATS	oper_adenoid_removal_technique	Surgical technique used for Adenoid removal	Administrative/Operation Notes				choices
PATS	oper_adenoid_size_pre_op	Pre-operation Adenoid size	Administrative/Operation Notes				choices
PATS	oper_any_complication	There were any complications with the surgical procedure	Administrative/Operation Notes				choices
PATS	oper_date_of_adentonsillectomy	Date adentonsillectomy performed	Administrative/Operation Notes				date
PATS	oper_ebl	Estimated blood loss (EBL)	Administrative/Operation Notes				choices
PATS	oper_form_date	Intra-Operative Data Sheet date of entry	Administrative/Operation Notes				date
PATS	oper_left_tonsil_size_pre_op	Pre-operation LEFT tonsil size	Administrative/Operation Notes				choices
PATS	oper_other_adenoid_removal	Specify (Other Adenoid removal technique)	Administrative/Operation Notes				text
PATS	oper_other_tonsil_removal	Specify (Other Tonsil removal technique)	Administrative/Operation Notes				text
PATS	oper_post_op_adenoid_size	Post-operation Adenoid size	Administrative/Operation Notes				choices
PATS	oper_right_tonsil_size_pre_op	Pre-operation RIGHT tonsil size	Administrative/Operation Notes				choices
PATS	oper_surgeon_id	Surgeon's PATS staff ID	Administrative/Operation Notes				text
PATS	oper_tonsil_removal_technique	Surgical technique used for Tonsil removal	Administrative/Operation Notes				choices
PATS	oper_tonsils_removed_completely	Tonsils were removed completely	Administrative/Operation Notes				choices
PATS	post_breathing_worse_aft_surgery	The breathing or snoring of the child has worsened since surgery	Administrative/Post-Operative Evaluation				choices
PATS	post_comments_yesno	Any additional comments on post-surgery phone contact	Administrative/Post-Operative Evaluation				choices
PATS	post_concern_med_professional	The eating or drinking concern has required evaluation or care by a medical professional	Administrative/Post-Operative Evaluation				choices
PATS	post_concerns_voice	There are current concerns about the child's voice	Administrative/Post-Operative Evaluation				choices
PATS	public_site_id	PATS Public Site Identifier	Administrative			153:Site 153|240:Site 240|339:Site 339|584:Site 584|691:Site 691|812:Site 812|978:Site 978	choices
PATS	public_subject_id	PATS Public Subject Identifier	Administrative				identifier
PATS	randomized	Subject was randomized	Administrative				choices
PATS	studyinfo_crossover	Participant crossed over to the other treatment arm	Administrative				choices
PATS	studyinfo_crossover_reason	Primary reason to cross over to the other treatment arm	Administrative				choices
PATS	studyinfo_had_surgery	Participant had Early Adenotonsillectomy surgery	Administrative				choices
PATS	studyinfo_interim_visit	Participant completed 6-month interim visit	Administrative				choices
PATS	studyinfo_last_visit	Last study visit that the participant completed	Administrative				choices
PATS	studyinfo_month1	Participant completed 1-month phone contact	Administrative				choices
PATS	studyinfo_month10	Participant completed 10-month phone contact	Administrative				choices
PATS	studyinfo_month11	Participant completed 11-month phone contact	Administrative				choices
PATS	studyinfo_month2	Participant completed 2-month phone contact	Administrative				choices
PATS	studyinfo_month3	Participant completed 3-month phone contact	Administrative				choices
PATS	studyinfo_month4	Participant completed 4-month phone contact	Administrative				choices
PATS	studyinfo_month5	Participant completed 5-month phone contact	Administrative				choices
PATS	studyinfo_month7	Participant completed 7-month phone contact	Administrative				choices
PATS	studyinfo_month8	Participant completed 8-month phone contact	Administrative				choices
PATS	studyinfo_month9	Participant completed 9-month phone contact	Administrative				choices
PATS	studyinfo_randomized_arm	Assigned treatment arm	Administrative				choices
PATS	studyinfo_randomized_date	Date randomized	Administrative				date
PATS	studyinfo_stop_reason	Primary reason that the participation stopped	Administrative				choices
PATS	studyinfo_stopped_date	Date that participation stopped	Administrative				date
PATS	studyinfo_strat_age	Randomization stratification by age	Administrative				choices
PATS	studyinfo_strat_bmip	Randomization stratification by BMI percentile	Administrative				choices
PATS	studyinfo_strat_race	Randomization stratification by race	Administrative				choices
PATS	studyinfo_study_completion	Participant completed 12-month endpoint visit	Administrative				choices
PATS	studyinfo_surgery_date	Date of Eary Adenotonsillectomy surgery	Administrative				date
PATS	studyinfo_treat_stop_confirmed	The medical monitor confirmed this to be a treatment failure	Administrative				choices
PATS	studyinfo_treat_stop_date	Date of treatment stop	Administrative				date
PATS	studyinfo_treat_stop_reason	Primary reason that the participant's treatment was stopped	Administrative				choices
PATS	studyinfo_treat_stop_reason_s	Specify other medical or neuropsychological necessitated reason	Administrative				text
PATS	studyinfo_treatment_failure	Participant had treatment failure	Administrative				choices
PATS	timepoint	PATS Visit timepoint	Administrative			0:Screening Visit|1:Baseline Visit|2:Month-6 Interim Visit|3:Month-12 Endpoint Visit	choices
PIMECFS	approximate_type_of_infection	Approximate Type of Infection	Medical History				text
PIMECFS	bad_dreams	Pittsburgh Sleep Quality Index: Have bad dreams during sleep last month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	bathroom_night	Pittsburgh Sleep Quality Index: Have to get up to use the bathroom the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	bed_hrs	Pittsburgh Sleep Quality Index: Hours in bed the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				text
PIMECFS	birth_sex	Birth Sex	Sociodemographics				choices
PIMECFS	canadian_criteria	Canadian Criteria	Medical History				choices
PIMECFS	cbcl_trouble_getting_to_sleep	Pittsburgh Sleep Quality Index: Cannot get to sleep within 30 minutes the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	conners_problems_with_sleep	Pittsburgh Sleep Quality Index: Wake in the middle or night or early morning the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	current_bedtime	Pittsburgh Sleep Quality Index: When usually gone to bed the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				text
PIMECFS	current_wake_time	Pittsburgh Sleep Quality Index: What time gotten up in the morning the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				text
PIMECFS	disability_status	Disability status	Sociodemographics				choices
PIMECFS	edf_filename	edf filename	Administrative				text
PIMECFS	education	Education	Sociodemographics/Education				choices
PIMECFS	ethnic_group	Ethnic Group	Sociodemographics				choices
PIMECFS	feel_cold	Pittsburgh Sleep Quality Index: Feel too cold during sleep the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	feel_hot	Pittsburgh Sleep Quality Index: Feel too hot during sleep the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	fukuda_criteria	Fukuda Criteria	Medical History				choices
PIMECFS	gender	Gender	Sociodemographics				choices
PIMECFS	group	Group	Administrative				choices
PIMECFS	iom_criteria	IOM Criteria	Medical History				choices
PIMECFS	marital_status	Marital Status	Sociodemographics				choices
PIMECFS	mecfsid	Mecfs Id	Administrative				identifier
PIMECFS	mj_use	Marijuana use	Lifestyle and Behavioral Health				choices
PIMECFS	mos_sleep_hrs	Pittsburgh Sleep Quality Index: Hours of actual sleep at night the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				text
PIMECFS	mos_take_fall_asleep	Pittsburgh Sleep Quality Index: How long taken to fall asleep each night the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				text
PIMECFS	nsrr_current_smoker	Currently smoking cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
PIMECFS	nsrr_ethnicity	Subject ethnicity	Harmonized/Sociodemographics				choices
PIMECFS	nsrr_ever_smoker	Ever smoked cigarettes	Harmonized/Lifestyle and Behavioral Health				choices
PIMECFS	nsrr_race	Subject race	Harmonized/Sociodemographics				choices
PIMECFS	nsrr_sex	Subject sex	Harmonized/Sociodemographics				choices
PIMECFS	nsrrid	NSRR subject identifier	Administrative				identifier
PIMECFS	pain	Pittsburgh Sleep Quality Index: Have pain during sleep last month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	participantid	subject identifier	Administrative				identifier
PIMECFS	primos_sleep_try_hard	PROMIS Sleep Disturbance Short Form 8a: I tried hard to get to sleep	Sleep Questionnaires/Sleep Disturbance or Insomnia/PROMIS Sleep Disturbance				choices
PIMECFS	problem_enthusiasm	Pittsburgh Sleep Quality Index: Problem to keep up enthusiasm to get things done last month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	problem_stay_awake	"Pittsburgh Sleep Quality Index: Trouble staying awake while driving, eating, or engaging socially last month"	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	promis_diff_fall_asleep	PROMIS Sleep Disturbance Short Form 8a: I had difficulty falling asleep	Sleep Questionnaires/Sleep Disturbance or Insomnia/PROMIS Sleep Disturbance				choices
PIMECFS	promis_fall_asleep_worry	PROMIS Sleep Disturbance Short Form 8a: I worried about not being able to fall asleep	Sleep Questionnaires/Sleep Disturbance or Insomnia/PROMIS Sleep Disturbance				choices
PIMECFS	promis_felt_alert_woke_up	PROMIS Sleep-Related Impairment: Felt alert when wake up	Sleep Questionnaires/Hypersomnia/PROMIS Sleep Related Impairment				choices
PIMECFS	promis_felt_irritable_poor_sleep	PROMIS Sleep-Related Impairment: Felt irritable because of poor sleep	Sleep Questionnaires/Hypersomnia/PROMIS Sleep Related Impairment				choices
PIMECFS	promis_felt_tired	PROMIS Sleep-Related Impairment: Felt tired	Sleep Questionnaires/Hypersomnia/PROMIS Sleep Related Impairment				choices
PIMECFS	promis_get_things_done_sleepy	PROMIS Sleep-Related Impairment: Had a hard time getting things done because sleepy	Sleep Questionnaires/Hypersomnia/PROMIS Sleep Related Impairment			1:Not at all|2:A little bit|3:Somewhat|4:Quite a bit|5:Very much	choices
PIMECFS	promis_hard_time_concentrate_day	PROMIS Sleep-Related Impairment: Had a hard time concentrating because of poor sleep	Sleep Questionnaires/Hypersomnia/PROMIS Sleep Related Impairment			1:Not at all|2:A little bit|3:Somewhat|4:Quite a bit|5:Very much	choices
PIMECFS	promis_prob_day_poor_sleep	PROMIS Sleep-Related Impairment: Had problems during the day because of poor sleep	Sleep Questionnaires/Hypersomnia/PROMIS Sleep Related Impairment				choices
PIMECFS	promis_prob_sleep	PROMIS Sleep Disturbance Short Form 8a: I had a problem with my sleep	Sleep Questionnaires/Sleep Disturbance or Insomnia/PROMIS Sleep Disturbance				choices
PIMECFS	promis_sleep_quality	PROMIS Sleep Disturbance Short Form 8a: My sleep quality was	Sleep Questionnaires/Sleep Disturbance or Insomnia/PROMIS Sleep Disturbance				choices
PIMECFS	promis_sleep_refresh	PROMIS Sleep Disturbance Short Form 8a: My sleep was refreshing	Sleep Questionnaires/Sleep Disturbance or Insomnia/PROMIS Sleep Disturbance				choices
PIMECFS	promis_sleep_restless	PROMIS Sleep Disturbance Short Form 8a: My sleep was restless	Sleep Questionnaires/Sleep Disturbance or Insomnia/PROMIS Sleep Disturbance				choices
PIMECFS	promis_sleep_satisfied	PROMIS Sleep Disturbance Short Form 8a: I was satisfied with my sleep	Sleep Questionnaires/Sleep Disturbance or Insomnia/PROMIS Sleep Disturbance				choices
PIMECFS	promis_sleepy_daytime	PROMIS Sleep-Related Impairment: Sleepy during the daytime	Sleep Questionnaires/Hypersomnia/PROMIS Sleep Related Impairment			1:Not at all|2:A little bit|3:Somewhat|4:Quite a bit|5:Very much	choices
PIMECFS	promis_trouble_stay_awake_day	PROMIS Sleep-Related Impairment: Trouble staying awake during the day	Sleep Questionnaires/Hypersomnia/PROMIS Sleep Related Impairment				choices
PIMECFS	race	Race	Sociodemographics				choices
PIMECFS	resp_brthng_night	Pittsburgh Sleep Quality Index: Cannot breathe comfortably during sleep the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	rx_help_sleep	Pittsburgh Sleep Quality Index: How often taken prescribed medicine to help with sleep last month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	sleep_quality	Pittsburgh Sleep Quality Index: Rate overall sleep quality last month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	smoking	Smoking	Lifestyle and Behavioral Health				choices
PIMECFS	snore	Pittsburgh Sleep Quality Index: Cough or snore loudly during sleep the past month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	trouble_sleep_other_spfy	Pittsburgh Sleep Quality Index: Other reasons for trouble sleeping last month	Sleep Questionnaires/General and Sleep Disorder Screening/Pittsburgh Sleep Quality Index (PSQI)				choices
PIMECFS	visit	Study Visit	Administrative				choices
SANDD	bdi1	Beck's Depression Inventory (BDI): Sadness	General Health and Mood/Beck's Depression Inventory (BDI)				choices
SANDD	comments	Study team comments regarding the data or scoring	Clinical Data/Neurobehavioral Assessment				string
SANDD	comments_peform	Comments	Anthropometry				text
SANDD	completer	Completed both baseline and follow up Rey-O.	Clinical Data/Neurobehavioral Assessment				choices
SANDD	cond	Study condition	Clinical Data/Neurobehavioral Assessment				choices
SANDD	condition_string	Condition as string variable.	Clinical Data/Neurobehavioral Assessment				choices
SANDD	fasend	Verbal Fluency Test-FAS end time.	Clinical Data/Neurobehavioral Assessment/Verbal Fluency Task FAS Test				time
SANDD	fastart	Verbal Fluency Test-FAS start time.	Clinical Data/Neurobehavioral Assessment/Verbal Fluency Task FAS Test				time
SANDD	id	Participant's ID	Administrative				identifier
SANDD	neurotest_yn	Variable to identify presence or absence of neuropsych testing at this time point for this participant	Clinical Data/Neurobehavioral Assessment			0:No|1:Yes	choices
SANDD	notes	Study team comments regarding the data.	Clinical Data/Neurobehavioral Assessment				string
SANDD	nsrr_ethnicity	Subject ethnicity	Harmonized/Demographic				choices
SANDD	nsrr_race	Subject race	Harmonized/Demographic				choices
SANDD	nsrr_sex	Subject sex	Harmonized/Demographic				choices
SANDD	nsrrid	NSRR subject ID	Harmonized/Administrative				identifier
SANDD	rey_admin	Rey-O administered and pulled for scoring.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				choices
SANDD	rey_copy_pct	Rey Copy percentile Score (From Rey Test booklet form completed by Rey scorer)	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				choices
SANDD	rey_copy_start	Rey Copy start time.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				time
SANDD	rey_copy_tcpct	Rey Copy percentile Score: time to copy (From Rey Test booklet form completed by Rey scorer)	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial			1:<=1|2:2-5|3:6-10|4:11-16|5:>16	choices
SANDD	rey_copy_time	Rey Copy time to completion.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				time
SANDD	rey_ffq1	Question 1 on Rey Feedback Form	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				choices
SANDD	rey_ffq1_text	Verbatim text re ffq1 if any is written on form	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				string
SANDD	rey_ffq2	Question 2 on Rey Feedback Form	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				choices
SANDD	rey_ffq2_copyirtext	Verbatim text re ffq2 if any is written on form	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				string
SANDD	rey_ffq2_copytext	description if Q2 on Feedback Form is yes	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				string
SANDD	rey_ir_end	Rey Immediate Recall end time.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				time
SANDD	rey_ir_time	Rey Immediate Recall time to completion.	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				time
SANDD	rey_scored	Rey-O scored?	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				choices
SANDD	rey_sent	Rey-O sent for scoring?	Clinical Data/Neurobehavioral Assessment/Rey Complex Figure Test and Recognition Trial				choices
SANDD	season	Season at time of dems data collection; calculated using defined dates for start and end of each season in each year of study	Administrative			1:Winter|2:Spring|3:Fall|4:Summer	choices
SANDD	season_demsfile	Variable in original demographics file defining season	Administrative				choices
SANDD	session	Study session; refers to timepoint of data collection.	Administrative			1:initial/baseline timepoint|2:6-month follow up|3:12 mo[1yr] follow up|4:18mo[1.5yr]|5:24mo[2yr]|6:30mo[2.5y]	choices
SANDD	strpend	Stroop end time.	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test				time
SANDD	strpstrt	Stroop start time.	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test				time
SANDD	trails_end	Trail-making test end time.	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test				time
SANDD	trails_strt	Trail-making test start time.	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test				time
SANDD	verif_2p	Data verified via 2-person error check?	Clinical Data/Neurobehavioral Assessment/Stroop Color and Word Test				choices
SHHS	ace1	angiotensin-converting-enzyme inhibitor (ACE) inhibitors without diuretics (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	aced1	angiotensin-converting-enzyme inhibitor (ACE) inhibitors with diuretics (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	afibincident	Incident Atrial Fibrillation (AF) after SHHS Visit 1	Clinical Data/Incident Outcomes/Cardiovascular Diseases			0:No|1:Yes	choices
SHHS	afibprevalent	Prevalent Atrial Fibrillation (AF) at SHHS Visit 1	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHHS	age_category_s1	Age at Sleep Heart Health Study Visit One (SHHS1)	Demographics/SHHS1			5:35-44 years|6:45-54 years|7:55-64 years|8:65-74 years|9:75-84 years|10:85 years or older	choices
SHHS	age_category_s2	Age at Sleep Heart Health Study Visit Two (SHHS2)	Demographics/SHHS2			5:35-44 years|6:45-54 years|7:55-64 years|8:65-74 years|9:75-84 years|10:85 years or older	choices
SHHS	anar1a1	"Anti-Arrhythmics, Class 1A (Sleep Heart Health Study Visit One (SHHS1))"	Medical History/Medications/SHHS1				choices
SHHS	anar1b1	"Anti-Arrhythmics, Class 1B (Sleep Heart Health Study Visit One (SHHS1))"	Medical History/Medications/SHHS1				choices
SHHS	anar1c1	"Anti-Arrhythmics, Class 1C (Sleep Heart Health Study Visit One (SHHS1))"	Medical History/Medications/SHHS1				choices
SHHS	anar31	"Anti-Arrhythmics, Class 3 (Sleep Heart Health Study Visit One (SHHS1))"	Medical History/Medications/SHHS1				choices
SHHS	any_chd	Any Coronary Heart Disease (CHD) Since Baseline?	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHHS	any_cvd	Any Cardiovascular Disease (CVD) Since Baseline?	Clinical Data/Incident Outcomes/Cardiovascular Diseases				choices
SHHS	benzod1	Benzodiazepines (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	beta1	Beta-blockers without diuretics (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	betad1	Beta-blockers with diuretics (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
SHHS	ccb1	Any calcium-channel blocker = CCIR or CCBSR or CCBT (Sleep Heart Health Study Visit One (SHHS1))	Medical History/Medications/SHHS1				choices
